Date,Temperature_C_mean,Temperature_C_max,Temperature_C_min,Relative_Humidity_Pct_mean,Precip_Amount_mm_sum
2010-01-31,-10.0,-6.658064516129032,-13.303225806451612,88.54704301075269,0.0
2010-02-28,-6.160714285714286,-2.0464285714285717,-10.242857142857144,90.32142857142856,0.0
2010-03-31,2.01,7.23,-3.243333333333333,73.45,0.0
2010-04-30,6.890000000000001,13.036666666666669,0.7033333333333333,57.32928743961352,0.0
2010-05-31,9.212903225806452,14.187096774193549,4.190322580645161,67.9005376344086,62.4
2010-06-30,15.483333333333333,20.973333333333336,9.956666666666669,66.51388888888889,49.4
2010-07-31,17.383870967741935,22.60322580645161,12.109677419354838,75.1747311827957,100.2
2010-08-31,15.996774193548386,20.77741935483871,11.15483870967742,79.30510752688173,62.4
2010-09-30,9.75,14.766666666666667,4.69,80.61944444444445,46.4
2010-10-31,7.461290322580646,12.422580645161291,2.4645161290322584,70.77248289345063,0.0
2010-11-30,-4.666666666666667,-0.1866666666666666,-9.15,78.34444444444445,0.0
2010-12-31,-13.235483870967744,-9.906451612903227,-16.503225806451614,88.96102150537634,0.0
2011-01-31,-11.093548387096773,-6.648387096774194,-15.493548387096777,85.39650537634408,0.0
2011-02-28,-11.164285714285716,-5.982142857142857,-16.321428571428573,78.58928571428571,0.0
2011-03-31,-8.387096774193548,-4.238709677419355,-12.51290322580645,86.69354838709677,0.0
2011-04-30,3.1966666666666668,8.023333333333333,-1.6666666666666667,69.16666666666667,0.0
2011-05-31,12.593548387096773,18.65806451612903,6.480645161290322,54.08736559139785,9.4
2011-06-30,14.72,19.56,9.843333333333334,76.5875,136.8
2011-07-31,16.693548387096776,21.345161290322583,11.983870967741936,78.39247311827957,117.8
2011-08-31,16.858064516129033,22.503225806451614,11.151612903225804,72.02822580645162,19.0
2011-09-30,14.226666666666668,20.973333333333336,7.433333333333334,64.63472222222222,12.0
2011-10-31,6.380645161290323,11.361290322580643,1.3741935483870968,69.73643695014663,0.0
2011-11-30,-3.85,0.6333333333333334,-8.316666666666666,77.23888888888888,0.0
2011-12-31,-3.0032258064516126,1.3774193548387097,-7.341935483870968,76.60483870967742,0.0
2012-01-31,-7.109677419354839,-2.5935483870967744,-11.593548387096773,73.8991935483871,0.0
2012-02-29,-5.758620689655173,-0.9344827586206896,-10.537931034482757,79.09626436781609,0.0
2012-03-31,-0.4387096774193548,4.312903225806451,-5.190322580645161,79.43413978494624,0.0
2012-04-30,4.760000000000001,9.503333333333334,-0.0233333333333333,69.78888888888888,0.0
2012-05-31,11.290322580645162,16.92258064516129,5.606451612903226,55.73112435717625,41.2
2012-06-30,16.133333333333333,21.42,10.81,68.53888888888888,30.6
2012-07-31,19.306451612903224,24.36774193548387,14.206451612903225,76.89112903225806,134.4
2012-08-31,18.0258064516129,23.774193548387096,12.22258064516129,74.77921926133708,50.0
2012-09-30,14.07,20.37,7.72,68.25277777777778,14.6
2012-10-31,1.841935483870968,5.809677419354839,-2.1451612903225805,80.91801075268818,0.0
2012-11-30,-7.116666666666666,-3.75,-10.446666666666664,89.86334541062801,0.0
2012-12-31,-14.03225806451613,-9.95483870967742,-18.048387096774192,88.8225806451613,0.0
