Date,Temperature_C_mean,Temperature_C_max,Temperature_C_min,Relative_Humidity_Pct_mean,Precip_Amount_mm_sum
2010-01-31,-13.783870967741937,-10.1,-17.41290322580645,74.78328392621872,14.3
2010-02-28,-14.325,-8.717857142857143,-19.875,74.78328392621872,8.0
2010-03-31,-0.6741935483870968,4.274193548387097,-5.629032258064516,74.78328392621872,8.5
2010-04-30,8.306896551724138,15.951724137931036,0.6068965517241378,74.78328392621872,37.4
2010-05-31,11.948387096774193,18.074193548387097,5.770967741935484,74.78328392621872,156.1
2010-06-30,16.523333333333333,21.83,11.166666666666666,74.78328392621872,66.5
2010-07-31,20.074193548387097,25.98064516129032,14.1,74.78328392621872,69.0
2010-08-31,18.8,24.69677419354839,12.85483870967742,74.78328392621872,145.8
2010-09-30,11.492857142857144,16.785714285714285,6.160714285714286,74.78328392621872,60.7
2010-10-31,8.009677419354839,14.151612903225804,1.8193548387096772,74.78328392621872,0.0
2010-11-30,-2.032,2.416,-6.484,74.78328392621872,0.0
2010-12-31,-12.471428571428572,-9.107142857142858,-15.785714285714286,74.78328392621872,16.700000000000003
2011-01-31,-19.274193548387096,-14.13548387096774,-24.345161290322583,74.78328392621872,0.0
2011-02-28,-14.232142857142858,-8.946428571428571,-19.478571428571428,74.78328392621872,0.0
2011-03-31,-8.92,-3.823333333333333,-13.983333333333333,74.78328392621872,160.1
2011-04-30,4.3130434782608695,10.1,-1.5304347826086957,74.78328392621872,49.0
2011-05-31,11.060714285714283,16.835714285714285,5.221428571428571,74.78328392621872,57.5
2011-06-30,16.82,22.666666666666668,10.916666666666666,74.78328392621872,44.0
2011-07-31,20.93870967741936,27.97741935483871,13.86774193548387,74.78328392621872,9.6
2011-08-31,20.05333333333333,27.616666666666667,12.456666666666669,74.78328392621872,27.0
2011-09-30,16.723529411764705,23.65294117647059,9.735294117647058,74.78328392621872,68.8
2011-10-31,7.376923076923077,13.303846153846155,1.4115384615384616,74.78328392621872,29.5
2011-11-30,-2.083333333333333,2.0166666666666666,-6.163333333333333,74.78328392621872,15.4
2011-12-31,-8.067741935483872,-3.6,-12.480645161290322,74.78328392621872,2.6
2012-01-31,-10.829032258064515,-6.019354838709678,-15.603225806451611,74.78328392621872,9.1
2012-02-29,-10.113793103448277,-4.255172413793104,-15.93103448275862,74.78328392621872,4.2
2012-03-31,2.07741935483871,7.841935483870968,-3.7161290322580647,74.78328392621872,44.2
2012-04-30,5.86551724137931,12.986206896551725,-1.2793103448275862,74.78328392621872,32.6
2012-05-31,11.376923076923076,17.396153846153847,5.288461538461538,74.78328392621872,65.5
2012-06-30,17.896551724137932,24.31379310344828,11.413793103448276,74.78328392621872,56.4
2012-07-31,21.989655172413794,28.86206896551724,15.075862068965517,74.78328392621872,14.8
2012-08-31,19.24137931034483,27.04137931034483,11.382758620689655,74.78328392621872,19.8
2012-09-30,12.446666666666664,20.336666666666662,4.510000000000001,74.78328392621872,3.0
2012-10-31,3.85,8.136666666666667,-0.4566666666666666,74.78328392621872,65.3
2012-11-30,-5.837931034482759,-1.7034482758620688,-9.93448275862069,74.78328392621872,22.9
2012-12-31,-14.696774193548388,-10.464516129032257,-18.88387096774193,74.78328392621872,11.3
2013-01-31,-16.664516129032258,-11.103225806451611,-22.187096774193545,74.78328392621872,13.5
2013-02-28,-13.68,-8.4,-18.904,74.78328392621872,1.8
2013-03-31,-10.848387096774196,-4.858064516129032,-16.76774193548387,74.78328392621872,10.8
2013-04-30,-2.1,3.083333333333333,-7.24,74.78328392621872,25.700000000000003
2013-05-31,11.14,17.52,4.706666666666666,74.78328392621872,63.2
2013-06-30,17.506666666666668,24.113333333333333,10.836666666666668,74.78328392621872,70.4
2013-07-31,18.67096774193548,25.154838709677417,12.12258064516129,74.78328392621872,77.9
2013-08-31,19.151612903225807,26.26451612903226,11.97741935483871,74.78328392621872,45.8
2013-09-30,15.210344827586209,22.1,8.272413793103448,74.78328392621872,31.700000000000003
2013-10-31,4.596774193548387,10.429032258064517,-1.270967741935484,74.78328392621872,9.1
2013-11-30,-6.044827586206897,-0.8344827586206898,-11.23793103448276,74.78328392621872,9.7
2013-12-31,-20.85483870967742,-16.080645161290324,-25.59032258064516,74.78328392621872,11.1
2014-01-31,-20.061290322580643,-13.525806451612905,-26.55161290322581,76.71644035020613,16.3
2014-02-28,-20.00714285714286,-14.62857142857143,-25.32857142857143,75.22364718614719,8.4
2014-03-31,-12.658064516129032,-6.374193548387097,-18.896774193548385,75.28629032258064,9.0
2014-04-30,0.2966666666666667,5.260000000000001,-4.666666666666667,70.41805555555555,40.1
2014-05-31,11.341935483870968,17.774193548387096,4.851612903225806,63.74731182795699,42.1
2014-06-30,17.01,22.666666666666668,11.3,69.11884057971015,147.1
2014-07-31,18.56,25.00333333333333,12.063333333333333,70.26666666666667,25.4
2014-08-31,19.22903225806452,25.33870967741936,13.080645161290322,74.86424731182795,104.4
2014-09-30,13.526666666666667,19.646666666666665,7.356666666666666,74.67638888888888,40.7
2014-10-31,6.48,11.89,1.0133333333333332,71.30833333333334,3.4
2014-11-30,-8.806666666666667,-4.2733333333333325,-13.306666666666668,75.61792380324988,9.4
2014-12-31,-9.46,-5.656666666666666,-13.223333333333333,86.5098814229249,2.5
2015-01-31,-13.680645161290323,-8.616129032258065,-18.703225806451613,78.29850928641251,4.6
2015-02-28,-19.185714285714287,-13.739285714285714,-24.589285714285715,73.28015010351966,8.700000000000001
2015-03-31,-3.012903225806452,2.861290322580645,-8.87741935483871,73.78629032258064,13.8
2015-04-30,5.37,13.166666666666666,-2.4433333333333334,56.06666666666667,17.8
2015-05-31,10.980645161290324,18.216129032258067,3.687096774193548,61.59138990853393,83.0
2015-06-30,17.41,23.973333333333336,10.786666666666669,67.5125,65.2
2015-07-31,20.19677419354839,26.39032258064516,13.951612903225806,76.17338709677419,64.6
2015-08-31,18.516129032258064,25.22258064516129,11.770967741935484,73.09104721832632,99.8
2015-09-30,15.816666666666666,22.203333333333333,9.373333333333331,69.6080808080808,61.1
2015-10-31,7.087096774193548,12.86451612903226,1.261290322580645,76.31182795698925,35.9
2015-11-30,-1.1222222222222225,2.840740740740741,-5.0777777777777775,87.85648148148148,8.299999999999999
2015-12-31,-8.07741935483871,-4.509677419354839,-11.606451612903228,88.3494623655914,10.9
2016-01-31,-14.574193548387097,-10.416129032258064,-18.69032258064516,84.09139784946237,8.5
2016-02-29,-11.113793103448277,-6.258620689655173,-15.927586206896551,82.87068965517241,6.6
2016-03-31,-1.9774193548387096,2.9483870967741934,-6.903225806451613,78.6747311827957,23.4
2016-04-30,2.78,8.213333333333333,-2.67,66.86805555555556,47.7
2016-05-31,14.0,21.18387096774193,6.761290322580645,57.21953405017921,75.6
2016-06-30,17.2,22.955172413793104,11.375862068965516,70.88218390804599,103.4
2016-07-31,19.336666666666662,25.11,13.52,75.97083333333333,82.7
2016-08-31,18.89354838709677,25.67096774193548,12.064516129032258,72.46102150537634,45.400000000000006
2016-09-30,14.44,20.266666666666666,8.553333333333335,73.14583333333333,35.3
2016-10-31,6.583870967741936,10.83548387096774,2.270967741935484,82.01881720430109,64.1
2016-11-30,3.0766666666666667,7.163333333333333,-1.0466666666666666,84.43888888888888,28.7
2016-12-31,-13.35483870967742,-9.312903225806451,-17.345161290322583,83.50537634408602,14.4
2017-01-31,-13.393333333333334,-9.23,-17.53666666666667,84.03472222222221,13.5
2017-02-28,-9.99642857142857,-5.746428571428572,-14.210714285714284,81.09077380952381,7.0
